1.512884953754644812e+03 2.292334903372277506e+06 2.420425492755930405e+06 1.513982670511639071e+03
1.512896367640026938e+03 2.373946749325937591e+06 2.420407108513123821e+06 1.540750336456534569e+03
1.512907779834157509e+03 2.400851072602107190e+06 2.420388726994401310e+06 1.549467359064891752e+03
1.512919190337699774e+03 2.405396585853388067e+06 2.420370348198694177e+06 1.550934127780975814e+03
1.512930599151317210e+03 2.408620941614895593e+06 2.420351972124933731e+06 1.551973135090463529e+03
1.512942006275670110e+03 2.414764001028377097e+06 2.420333598772056401e+06 1.553950923037282109e+03
1.512953411711422177e+03 2.419620339898989070e+06 2.420315228138993494e+06 1.555512803663578325e+03
1.512964815459235979e+03 2.421276059280033689e+06 2.420296860224677250e+06 1.556045017678608019e+03
1.512976217519773172e+03 2.421995428329560906e+06 2.420278495028042700e+06 1.556276149162714773e+03
1.512987617893696324e+03 2.422445365260156337e+06 2.420260132548022084e+06 1.556420691581425217e+03
1.512999016581666638e+03 2.419778262371004559e+06 2.420241772783550434e+06 1.555563499105742494e+03
1.513010413584345315e+03 2.412207957869001199e+06 2.420223415733563248e+06 1.553128084785734018e+03
1.513021808902395605e+03 2.403456244898863137e+06 2.420205061396991834e+06 1.550308170354752747e+03
1.513033202536477347e+03 2.400415316697150469e+06 2.420186709772773553e+06 1.549327336596901432e+03
1.513044594487252652e+03 2.401733769095559604e+06 2.420168360859841574e+06 1.549752786734692791e+03
1.513055984755382951e+03 2.392410603606530465e+06 2.420150014657130931e+06 1.546739741895906718e+03
1.513067373341528764e+03 2.359599804707671516e+06 2.420131671163577586e+06 1.536090437719613874e+03
1.513078760246351976e+03 2.317028763050771318e+06 2.420113330378115177e+06 1.522172941035060148e+03
1.513090145470512198e+03 2.301405743296543136e+06 2.420094992299681995e+06 1.517037746404468635e+03
1.513101529014670859e+03 2.328734112407329958e+06 2.420076656927212141e+06 1.526010713313283304e+03
1.513112910879488027e+03 2.373322804000613745e+06 2.420058324259642512e+06 1.540551181470073516e+03
1.513124291065625357e+03 2.405236592619657982e+06 2.420039994295907672e+06 1.550880312094505825e+03
1.513135669573741552e+03 2.419477344062213320e+06 2.420021667034945916e+06 1.555466657341798509e+03
1.513147046404498042e+03 2.424485170260896441e+06 2.420003342475692742e+06 1.557075778762403388e+03
1.513158421558554664e+03 2.426173974936975166e+06 2.419985020617085043e+06 1.557618033332896857e+03
1.513169795036570576e+03 2.425200031456328463e+06 2.419966701458061114e+06 1.557305375260962592e+03
1.513181166839206526e+03 2.419768330864624120e+06 2.419948384997556452e+06 1.555560189524346242e+03
1.513192536967121214e+03 2.409913123759830836e+06 2.419930071234510280e+06 1.552388977022850668e+03
1.513203905420975616e+03 2.399511535947923549e+06 2.419911760167858563e+06 1.549035261854416376e+03
1.513215272201428661e+03 2.388717001718371641e+06 2.419893451796538662e+06 1.545546555256243209e+03
1.513226637309138141e+03 2.365410789975048974e+06 2.419875146119492128e+06 1.537983179453659659e+03
1.513238000744765031e+03 2.317153279715687968e+06 2.419856843135653995e+06 1.522203564824151499e+03
1.513249362508967806e+03 2.259461872195145581e+06 2.419838542843963951e+06 1.503138768634796179e+03
1.513260722602405167e+03 2.227990258693942335e+06 2.419820245243360288e+06 1.492644147120131265e+03
1.513272081025736270e+03 2.222743242677081842e+06 2.419801950332782231e+06 1.490886601520880049e+03
1.513283437779619135e+03 2.207323774372372311e+06 2.419783658111169003e+06 1.485702957808943665e+03
1.513294792864712690e+03 2.182225248915033881e+06 2.419765368577460293e+06 1.477233976460883241e+03
1.513306146281675638e+03 2.188959527892093640e+06 2.419747081730594393e+06 1.479507614246280809e+03
1.513317498031165769e+03 2.232423523644553497e+06 2.419728797569511924e+06 1.494118742682128641e+03
1.513328848113841786e+03 2.262230160704174079e+06 2.419710516093152110e+06 1.504070075476057355e+03
1.513340196530361027e+03 2.234420381348117255e+06 2.419692237300456036e+06 1.494779314397879034e+03
1.513351543281381737e+03 2.149961296107156668e+06 2.419673961190363392e+06 1.466221221109180533e+03
1.513362888367561482e+03 2.050930786011910066e+06 2.419655687761815265e+06 1.432063631385464760e+03
1.513374231789557598e+03 2.000049560031721136e+06 2.419637417013752274e+06 1.414228321994711223e+03
1.513385573548029015e+03 2.032814855011073174e+06 2.419619148945114110e+06 1.425736716924326174e+03
1.513396913643631251e+03 2.124719328489513602e+06 2.419600883554844651e+06 1.457584538953623223e+03
1.513408252077022780e+03 2.222887880784993526e+06 2.419582620841882657e+06 1.490897513050072575e+03
1.513419588848859576e+03 2.295630325057863723e+06 2.419564360805172008e+06 1.515118535550481965e+03
1.513430923959800566e+03 2.334636372592780739e+06 2.419546103443651460e+06 1.527949224966911743e+03
1.513442257410501043e+03 2.334299401403697208e+06 2.419527848756265361e+06 1.527839210071983189e+03
1.513453589201617888e+03 2.297034010187289212e+06 2.419509596741955727e+06 1.515585335970310098e+03
1.513464919333807302e+03 2.249976445094146300e+06 2.419491347399665508e+06 1.499984166302180256e+03
1.513476247807727304e+03 2.223922975488578901e+06 2.419473100728335325e+06 1.491281499125818073e+03
1.513487574624032732e+03 2.215674820128701162e+06 2.419454856726909988e+06 1.488513987864165074e+03
1.513498899783380466e+03 2.206642722782666329e+06 2.419436615394331049e+06 1.485476893838688284e+03
1.513510223286426708e+03 2.208065335760289337e+06 2.419418376729542390e+06 1.485954640888417089e+03
1.513521545133826976e+03 2.239227369284362532e+06 2.419400140731487889e+06 1.496395374019457449e+03
1.513532865326237697e+03 2.286282561592323706e+06 2.419381907399110496e+06 1.512035427472598940e+03
1.513544183864313936e+03 2.327266253985103685e+06 2.419363676731354557e+06 1.525531759041932901e+03
1.513555500748711665e+03 2.361726299991015811e+06 2.419345448727163486e+06 1.536785916974205293e+03
1.513566815980085721e+03 2.392412433038477786e+06 2.419327223385483027e+06 1.546739349105884230e+03
1.513578129559092304e+03 2.413156602763539180e+06 2.419309000705256127e+06 1.553432900636156774e+03
1.513589441486386477e+03 2.421644522722490598e+06 2.419290780685427599e+06 1.556163345972851630e+03
1.513600751762622394e+03 2.422715775857387576e+06 2.419272563324943651e+06 1.556507596644987871e+03
1.513612060388456030e+03 2.419774227950798348e+06 2.419254348622747697e+06 1.555562244869007827e+03
1.513623367364541764e+03 2.411257965262272395e+06 2.419236136577786412e+06 1.552821941053087812e+03
1.513634672691534206e+03 2.396857949311274569e+06 2.419217927189004607e+06 1.548177845307044663e+03
1.513645976370088192e+03 2.384501997886133380e+06 2.419199720455347560e+06 1.544183013450117642e+03
1.513657278400857194e+03 2.383276157918737270e+06 2.419181516375763342e+06 1.543786158552786219e+03
1.513668578784497186e+03 2.390181648149475455e+06 2.419163314949194901e+06 1.546020979712687222e+03
1.513679877521660956e+03 2.397235237340643536e+06 2.419145116174591240e+06 1.548300562839835948e+03
1.513691174613003113e+03 2.404744573964652605e+06 2.419126920050897170e+06 1.550723565344196231e+03
1.513702470059176903e+03 2.414245930941290688e+06 2.419108726577061694e+06 1.553783963073642553e+03
1.513713763860837162e+03 2.421871817898356821e+06 2.419090535752028693e+06 1.556236323001390701e+03
1.513725056018636451e+03 2.425004196751421783e+06 2.419072347574748099e+06 1.557242517187929479e+03
1.513736346533229153e+03 2.425059959537341725e+06 2.419054162044166122e+06 1.557260422795061686e+03
1.513747635405268511e+03 2.423996954077701550e+06 2.419035979159229435e+06 1.556919008183546566e+03
1.513758922635407544e+03 2.423512773598554544e+06 2.419017798918887042e+06 1.556763525541449781e+03
1.513770208224299495e+03 2.424993981638265774e+06 2.418999621322086547e+06 1.557239156092753547e+03
1.513781492172597382e+03 2.428056389804611448e+06 2.418981446367776487e+06 1.558222120719317672e+03
1.513792774480953767e+03 2.430978762487008236e+06 2.418963274054905400e+06 1.559159636582531675e+03
1.513804055150021895e+03 2.432402619157064240e+06 2.418945104382420890e+06 1.559616182741715420e+03
1.513815334180453874e+03 2.432007638175380416e+06 2.418926937349273358e+06 1.559489516836378925e+03
1.513826611572902721e+03 2.430530723934262991e+06 2.418908772954409942e+06 1.559015924661858207e+03
1.513837887328020543e+03 2.429389966423659120e+06 2.418890611196781509e+06 1.558650013697415261e+03
1.513849161446459220e+03 2.429157475635488983e+06 2.418872452075337525e+06 1.558575493886298545e+03
1.513860433928871544e+03 2.428409266975296661e+06 2.418854295589026064e+06 1.558335388222106985e+03
1.513871704775909393e+03 2.425578863330146763e+06 2.418836141736797988e+06 1.557426899158196647e+03
1.513882973988224421e+03 2.421994972129067872e+06 2.418817990517603233e+06 1.556275996147465776e+03
1.513894241566468281e+03 2.420826906031745952e+06 2.418799841930392198e+06 1.555900682127026357e+03
1.513905507511292399e+03 2.422457219067606609e+06 2.418781695974115282e+06 1.556424485047965163e+03
1.513916771823348881e+03 2.424478011468591634e+06 2.418763552647722885e+06 1.557073512711598141e+03
1.513928034503288700e+03 2.425639666046759114e+06 2.418745411950166337e+06 1.557446518203546702e+03
1.513939295551762370e+03 2.426409419176925439e+06 2.418727273880397435e+06 1.557693624112122507e+03
1.513950554969422456e+03 2.427247315090949181e+06 2.418709138437365647e+06 1.557962551939417835e+03
1.513961812756918562e+03 2.428135717065010685e+06 2.418691005620024167e+06 1.558247632912171184e+03
1.513973068914901887e+03 2.428812298876644112e+06 2.418672875427324325e+06 1.558464716909147683e+03
1.513984323444023630e+03 2.428497869176908396e+06 2.418654747858216986e+06 1.558363809896989551e+03
1.513995576344934079e+03 2.424741450819071382e+06 2.418636622911655344e+06 1.557157919240185265e+03
1.514006827618283296e+03 2.411694805477388669e+06 2.418618500586591661e+06 1.552961291972164190e+03
1.514018077264722024e+03 2.382091702132272068e+06 2.418600380881978665e+06 1.543395562422224430e+03
1.514029325284900551e+03 2.337710936852136627e+06 2.418582263796767686e+06 1.528947513877680422e+03
1.514040571679468940e+03 2.298233217087800615e+06 2.418564149329912849e+06 1.515988527000832846e+03
1.514051816449076341e+03 2.285404928860423621e+06 2.418546037480367813e+06 1.511755355276706723e+03
1.514063059594373726e+03 2.299513551439441741e+06 2.418527928247084375e+06 1.516412175613957743e+03
1.514074301116009565e+03 2.327319896962848026e+06 2.418509821629018057e+06 1.525551099588114994e+03
1.514085541014633918e+03 2.356399833832519129e+06 2.418491717625122052e+06 1.535053919432692737e+03
1.514096779290896166e+03 2.373587390368292574e+06 2.418473616234350018e+06 1.540644821160413585e+03
1.514108015945446368e+03 2.367745967336971313e+06 2.418455517455654684e+06 1.538746128053747952e+03
1.514119250978932541e+03 2.332034793299774639e+06 2.418437421287992969e+06 1.527087045561225068e+03
1.514130484392004519e+03 2.260212284574376419e+06 2.418419327730318066e+06 1.503361062607023314e+03
1.514141716185310543e+03 2.155022424415240530e+06 2.418401236781585496e+06 1.467929323657994701e+03
1.514152946359500220e+03 2.045746182487683836e+06 2.418383148440748919e+06 1.430242759120751316e+03
1.514164174915220883e+03 1.985614573899134994e+06 2.418365062706765719e+06 1.409114587723179739e+03
1.514175401853122366e+03 2.013348772267032648e+06 2.418346979578589555e+06 1.418892675365500281e+03
1.514186627173852230e+03 2.111714417752461042e+06 2.418328899055177346e+06 1.453103228523615826e+03
1.514197850878059626e+03 2.223660751308942679e+06 2.418310821135483216e+06 1.491142213867708733e+03
1.514209072966391432e+03 2.307384921393908560e+06 2.418292745818465482e+06 1.518986769865356109e+03
1.514220293439497027e+03 2.356042334564028773e+06 2.418274673103078268e+06 1.534934949284711593e+03
1.514231512298022835e+03 2.379062289490005467e+06 2.418256602988279890e+06 1.542420081400212212e+03
1.514242729542617553e+03 2.386246719687745906e+06 2.418238535473025870e+06 1.544748055698440112e+03
1.514253945173928514e+03 2.386509567308853380e+06 2.418220470556274056e+06 1.544833152137274965e+03
1.514265159192603733e+03 2.387838553357183933e+06 2.418202408236979507e+06 1.545263187019400220e+03
1.514276371599289632e+03 2.391686304245748557e+06 2.418184348514101934e+06 1.546507724330080691e+03
1.514287582394634228e+03 2.388308165893552825e+06 2.418166291386597324e+06 1.545414426412050943e+03
1.514298791579284170e+03 2.355174656513453927e+06 2.418148236853424460e+06 1.534640981252691745e+03
1.514309999153887247e+03 2.262562003338580951e+06 2.418130184913539328e+06 1.504095719036796481e+03
1.514321205119088745e+03 2.107549728562370874e+06 2.418112135565903038e+06 1.451585944228055496e+03
1.514332409475536224e+03 1.962602352739450522e+06 2.418094088809472043e+06 1.400863628868313754e+03
1.514343612223877244e+03 1.938641791527674999e+06 2.418076044643204194e+06 1.392327261707108391e+03
1.514354813364756637e+03 2.057216864727400476e+06 2.418058003066060133e+06 1.434147935086390589e+03
1.514366012898821737e+03 2.223216215148534626e+06 2.418039964076997247e+06 1.490923488043990119e+03
1.514377210826718283e+03 2.342979153972439934e+06 2.418021927674976178e+06 1.530646906384352633e+03
1.514388407149093155e+03 2.398441724901319947e+06 2.418003893858953845e+06 1.548686007653371234e+03
1.514399601866590729e+03 2.414992941012363415e+06 2.417985862627893686e+06 1.554024562517892036e+03
1.514410794979858565e+03 2.412417955671551637e+06 2.417967833980751224e+06 1.553195641123387077e+03
1.514421986489541268e+03 2.396968760841187090e+06 2.417949807916489430e+06 1.548212883695137407e+03
1.514433176396284807e+03 2.376633947186322883e+06 2.417931784434067085e+06 1.541631969268917601e+03
1.514444364700734468e+03 2.367063670474923681e+06 2.417913763532445300e+06 1.538526343833934106e+03
1.514455551403535765e+03 2.377402107235608622e+06 2.417895745210584253e+06 1.541880972545601708e+03
1.514466736505333529e+03 2.398779243936978746e+06 2.417877729467445053e+06 1.548797283189498557e+03
1.514477920006772820e+03 2.415843404147723224e+06 2.417859716301989276e+06 1.554297710990069390e+03
1.514489101908499151e+03 2.422137195411494467e+06 2.417841705713176169e+06 1.556321649852227438e+03
1.514500282211156900e+03 2.416967179320748430e+06 2.417823697699968703e+06 1.554659158502084210e+03
1.514511460915390444e+03 2.391745048337749206e+06 2.417805692261328921e+06 1.546518029130439572e+03
1.514522638021844614e+03 2.322089632175496779e+06 2.417787689396218397e+06 1.523788707349672450e+03
1.514533813531164242e+03 2.187000378347324207e+06 2.417769689103597775e+06 1.478714528978745875e+03
1.514544987443992795e+03 2.022400110925830202e+06 2.417751691382430959e+06 1.421983452138766097e+03
1.514556159760975333e+03 1.931448109746157425e+06 2.417733696231679060e+06 1.389754161292426033e+03
1.514567330482754869e+03 1.979972777941303793e+06 2.417715703650305979e+06 1.407039230093245578e+03
1.514578499609976461e+03 2.116439956963039935e+06 2.417697713637273293e+06 1.454679506787497075e+03
1.514589667143282668e+03 2.248091909982377663e+06 2.417679726191546302e+06 1.499305101418879758e+03
1.514600833083317639e+03 2.335620657763588242e+06 2.417661741312086582e+06 1.528253263885268098e+03
1.514611997430725523e+03 2.385802025211234111e+06 2.417643758997857105e+06 1.544598098036020247e+03
1.514623160186148198e+03 2.410611342528122943e+06 2.417625779247823637e+06 1.552613194023411552e+03
1.514634321350230721e+03 2.420139467308789492e+06 2.417607802060947753e+06 1.555679659469417629e+03
1.514645480923614969e+03 2.423523859561613295e+06 2.417589827436195221e+06 1.556767082566344016e+03
1.514656638906944409e+03 2.425892637036307249e+06 2.417571855372529943e+06 1.557527671176464537e+03
1.514667795300861371e+03 2.428218753139722627e+06 2.417553885868916754e+06 1.558274297810239432e+03
1.514678950106009552e+03 2.429957833080857992e+06 2.417535918924319558e+06 1.558832205876460648e+03
1.514690103323030598e+03 2.431026901441041380e+06 2.417517954537704121e+06 1.559175027937162668e+03
1.514701254952567979e+03 2.431751304408026394e+06 2.417499992708034813e+06 1.559407336656607185e+03
1.514712404995262887e+03 2.432306369847528636e+06 2.417482033434277866e+06 1.559585321862053888e+03
1.514723553451758335e+03 2.432604085124629084e+06 2.417464076715398580e+06 1.559680762211991805e+03
1.514734700322696426e+03 2.432529905090638436e+06 2.417446122550362255e+06 1.559657021104920204e+03
1.514745845608719037e+03 2.432063185699256137e+06 2.417428170938135125e+06 1.559507360002148971e+03
1.514756989310468271e+03 2.430682905200268608e+06 2.417410221877682954e+06 1.559064749589469102e+03
1.514768131428585320e+03 2.426854625807576347e+06 2.417392275367972441e+06 1.557836355875259642e+03
1.514779271963711381e+03 2.419885063182941172e+06 2.417374331407971680e+06 1.555597691882594745e+03
1.514790410916488781e+03 2.412661909641955514e+06 2.417356389996645972e+06 1.553274430955217667e+03
1.514801548287558717e+03 2.409537449425064493e+06 2.417338451132962015e+06 1.552268443381800580e+03
1.514812684077561698e+03 2.410838234142012428e+06 2.417320514815888368e+06 1.552687380026079836e+03
1.514823818287139829e+03 2.414299259824058507e+06 2.417302581044390798e+06 1.553801489720567588e+03
1.514834950916933849e+03 2.419352767234213185e+06 2.417284649817437399e+06 1.555426713344664677e+03
1.514846081967583814e+03 2.425321439203557558e+06 2.417266721133997198e+06 1.557344193386436473e+03
1.514857211439731145e+03 2.430078234739547595e+06 2.417248794993037358e+06 1.558870773243843132e+03
1.514868339334016127e+03 2.432324924623220228e+06 2.417230871393525973e+06 1.559591284737134174e+03
1.514879465651079045e+03 2.432252274633695837e+06 2.417212950334432069e+06 1.559567982630983352e+03
1.514890590391560181e+03 2.430074634001576342e+06 2.417195031814724207e+06 1.558869622422893372e+03
1.514901713556100276e+03 2.426285296011029743e+06 2.417177115833370015e+06 1.557653701027184525e+03
1.514912835145338931e+03 2.422890065725028515e+06 2.417159202389340382e+06 1.556563509060521483e+03
1.514923955159915977e+03 2.421474686044916045e+06 2.417141291481603868e+06 1.556108854861799045e+03
1.514935073600471696e+03 2.420551449029798619e+06 2.417123383109129500e+06 1.555812173454153935e+03
1.514946190467644783e+03 2.418931043122582603e+06 2.417105477270888165e+06 1.555291296238523273e+03
1.514957305762075748e+03 2.418516550518217962e+06 2.417087573965848424e+06 1.555158073787629291e+03
1.514968419484403285e+03 2.419699132393701468e+06 2.417069673192982096e+06 1.555538240435472972e+03
1.514979531635267449e+03 2.420133065886542201e+06 2.417051774951257277e+06 1.555677701341853435e+03
1.514990642215306934e+03 2.419622617365036625e+06 2.417033879239645787e+06 1.555513571666335338e+03
1.515001751225160660e+03 2.420937517486609519e+06 2.417015986057118513e+06 1.555936160995163618e+03
1.515012858665467775e+03 2.424867243393466808e+06 2.416998095402645413e+06 1.557198444866264026e+03
1.515023964536867197e+03 2.428786915246068966e+06 2.416980207275198307e+06 1.558456538621274603e+03
1.515035068839996029e+03 2.430302895231171977e+06 2.416962321673750412e+06 1.558942896576707653e+03
1.515046171575495237e+03 2.429049544503472745e+06 2.416944438597269822e+06 1.558540816169337631e+03
1.515057272744001693e+03 2.425293303957115859e+06 2.416926558044730220e+06 1.557335221139283249e+03
1.515068372346153865e+03 2.418150047273003962e+06 2.416908680015102960e+06 1.555039840010782882e+03
1.515079470382589761e+03 2.404870371652321424e+06 2.416890804507361259e+06 1.550763099872493740e+03
1.515090566853947848e+03 2.383898693234175909e+06 2.416872931520476472e+06 1.543985265372621370e+03
1.515101661760865909e+03 2.362090054294493515e+06 2.416855061053420883e+06 1.536907833691554742e+03
1.515112755103981272e+03 2.352966382693169173e+06 2.416837193105168641e+06 1.533938146192835120e+03
1.515123846883931492e+03 2.359339200655682012e+06 2.416819327674692497e+06 1.536013639336193819e+03
1.515134937101354581e+03 2.366632917695797049e+06 2.416801464760964271e+06 1.538386403731315568e+03
1.515146025756887411e+03 2.363001101035060361e+06 2.416783604362959042e+06 1.537205309001667956e+03
1.515157112851167540e+03 2.355154452218905557e+06 2.416765746479649562e+06 1.534651143195090981e+03
1.515168198384831840e+03 2.356773099324285984e+06 2.416747891110009979e+06 1.535178142859449736e+03
1.515179282358517412e+03 2.368609243683466222e+06 2.416730038253013976e+06 1.539027876909364977e+03
1.515190364772861130e+03 2.379629272200106643e+06 2.416712187907636166e+06 1.542604412826057114e+03
1.515201445628500096e+03 2.382688302713480312e+06 2.416694340072849765e+06 1.543595877579026592e+03
1.515212524926069364e+03 2.378966734506219160e+06 2.416676494747632649e+06 1.542389770284370115e+03
1.515223602666206943e+03 2.371385807952660136e+06 2.416658651930956636e+06 1.539929991848358441e+03
1.515234678849548800e+03 2.358256475702767260e+06 2.416640811621797271e+06 1.535660076030703067e+03
1.515245753476730897e+03 2.334281549222799484e+06 2.416622973819130566e+06 1.527831091096876207e+03
1.515256826548389654e+03 2.295863742812493816e+06 2.416605138521931600e+06 1.515201154686504879e+03
1.515267898065160125e+03 2.249342363909262698e+06 2.416587305729177315e+06 1.499770421167504537e+03
1.515278968027679184e+03 2.215783261319063604e+06 2.416569475439841393e+06 1.488548692715549578e+03
1.515290036436581886e+03 2.214472621492239647e+06 2.416551647652901709e+06 1.488108736765351068e+03
1.515301103292504195e+03 2.243029845122013241e+06 2.416533822367333341e+06 1.497667596796307862e+03
1.515312168596081619e+03 2.285721960906308144e+06 2.416515999582113232e+06 1.511850587763166232e+03
1.515323232347948988e+03 2.330754440956586972e+06 2.416498179296218790e+06 1.526671795228886140e+03
1.515334294548741354e+03 2.369342952974248212e+06 2.416480361508626491e+06 1.539261930734674024e+03
1.515345355199094001e+03 2.395194135214824695e+06 2.416462546218313742e+06 1.547639886113178136e+03
1.515356414299642211e+03 2.408700922167458571e+06 2.416444733424257021e+06 1.551998609634466902e+03
1.515367471851020127e+03 2.414735987311351113e+06 2.416426923125435133e+06 1.553942009759381108e+03
1.515378527853863034e+03 2.417217056174991187e+06 2.416409115320824552e+06 1.554740168669791501e+03
1.515389582308804620e+03 2.418067668154220097e+06 2.416391310009405017e+06 1.555013680239948371e+03
1.515400635216480168e+03 2.418191297323132399e+06 2.416373507190152537e+06 1.555053462578857761e+03
1.515411686577523369e+03 2.417694600996815134e+06 2.416355706862047315e+06 1.554893738170672350e+03
1.515422736392569504e+03 2.415946576022539288e+06 2.416337909024065360e+06 1.554331521216322699e+03
1.515433784662250673e+03 2.412489548368521966e+06 2.416320113675189205e+06 1.553218973593075361e+03
1.515444831387202385e+03 2.408438982611483894e+06 2.416302320814394858e+06 1.551914520844274421e+03
1.515455876568057647e+03 2.403411055614436977e+06 2.416284530440662988e+06 1.550293566217472062e+03
1.515466920205449696e+03 2.388118875953137875e+06 2.416266742552972864e+06 1.545350575228309481e+03
1.515477962300013132e+03 2.348381860135748517e+06 2.416248957150303759e+06 1.532429984693040751e+03
1.515489002852380736e+03 2.290829317374682520e+06 2.416231174231634941e+06 1.513533755887534653e+03
1.515500041863185743e+03 2.255485771858294960e+06 2.416213393795947544e+06 1.501825957734460872e+03
1.515511079333060707e+03 2.271378159526912495e+06 2.416195615842222236e+06 1.507101664617901861e+03
1.515522115262639772e+03 2.313047519360535312e+06 2.416177840369437821e+06 1.520864022676689046e+03
1.515533149652555494e+03 2.334134419234607834e+06 2.416160067376575433e+06 1.527787179415881155e+03
1.515544182503439970e+03 2.327843516324982978e+06 2.416142296862616669e+06 1.525726704090753174e+03
1.515555213815926209e+03 2.324677003203140572e+06 2.416124528826542199e+06 1.524688840740836895e+03
1.515566243590646536e+03 2.341360247477899306e+06 2.416106763267333154e+06 1.530147624058083920e+03
1.515577271828233734e+03 2.364978267040567938e+06 2.416089000183971133e+06 1.537846635719929509e+03
1.515588298529319218e+03 2.378409633620178793e+06 2.416071239575438201e+06 1.542209168090002095e+03
1.515599323694536224e+03 2.376504543927355669e+06 2.416053481440715492e+06 1.541591165090224877e+03
1.515610347324515487e+03 2.360103382610977162e+06 2.416035725778786000e+06 1.536260284871349313e+03
1.515621369419889788e+03 2.326666750218013301e+06 2.416017972588630859e+06 1.525332054377967097e+03
1.515632389981290089e+03 2.266022894592046272e+06 2.416000221869233996e+06 1.505298487981894368e+03
1.515643409009348716e+03 2.161743334772271570e+06 2.415982473619577009e+06 1.470194124081195241e+03
1.515654426504696630e+03 2.008566030573995784e+06 2.415964727838643361e+06 1.417071900230672554e+03
1.515665442467964795e+03 1.846236196721456014e+06 2.415946984525416512e+06 1.358626361760031386e+03
1.515676456899785762e+03 1.760163934226845624e+06 2.415929243678878527e+06 1.326700312679773788e+03
1.515687469800789131e+03 1.806425064728604164e+06 2.415911505298014265e+06 1.343943318938321681e+03
